id	first_name	last_name	contributions	total_contributions
2772	P.	Simon	[1.1.2.1051.10.x1]	1
2775	Ralph E. H.	Sims	[3.3.2.633.73.x1|4.3.1.633.73.x1|4.3.2.633.73.x1|4.3.4.633.73.x1|5.3.1.633.73.x1]	5
2776	S.	Singh	[2.1.4.134.44.x1]	1
2777	N.	Singh	[2.2.4.771.44.x1]	1
2778	U.	Singh	[2.2.4.1349.81.x1]	1
2779	S.K.	Sinha	[1.1.1.613.44.x1|1.2.4.613.44.x1|2.2.2.1165.44.x1|3.2.3.613.44.x1]	4
2780	D.	Siniscalco	[2.3.2.507.49.x1]	1
2781	Frank	Sirocko	[4.1.4.739.36.x1]	1
2782	Oleg D.	Sirotenko	[1.2.4.1.114.x1|2.2.4.1146.86.x1|3.2.2.1146.86.x1|4.3.2.981.86.x1]	4
2783	S.	Sitch	[3.1.4.1067.36.x1]	1
2785	Jim F.	Skea	[2.2.1.468.117.x1|2.2.2.468.117.x2|3.2.2.468.117.x1|3.2.3.468.117.x1|5.3.3.634.117.x1]	6
2786	C.	Skelly	[2.1.4.811.6.x1]	1
2787	W.R.	Skinner	[2.2.2.164.20.x1|3.2.4.164.20.x1]	2
2788	Kjell Olav	Skjolsvik	[4.3.4.987.75.x1]	1
2789	O.	Skre	[2.2.4.1205.75.x1]	1
2790	P.	Skvarca	[2.2.4.1350.5.x1|3.2.4.1.1.x1]	2
2791	J.	Slack	[3.1.4.312.113.x1]	1
2792	Andrew G.	Slater	[4.1.4.243.113.x1|5.1.4.1.113.x2]	3
2793	R.	Slater	[3.1.4.428.113.x1]	1
2794	Julia	Slingo	[2.1.2.182.117.x1|2.1.4.182.117.x2|4.1.4.740.117.x1]	4
2795	R.	Slooff	[2.2.4.317.102.x1]	1
2797	Barry	Smit	[1.2.4.861.20.x1|3.2.1.861.20.x1|3.2.2.861.20.x2|4.2.2.861.20.x1]	5
2798	I.	Smith	[2.1.4.911.117.x1]	1
2800	T.	Smith	[2.1.4.199.113.x1]	1
2801	Kirk Robert	Smith	[2.2.2.298.113.x1]	1
2802	Doug M.	Smith	[3.2.1.182.117.x1|3.2.2.182.117.x2|3.2.4.182.117.x1|4.1.4.182.117.x1|5.1.4.1.117.x2]	7
2803	Joel B.	Smith	[3.1.4.459.113.x3|4.2.2.459.113.x3|4.2.4.459.113.x1|5.2.1.459.113.x1|5.2.4.459.113.x1]	9
2804	Kirk Robert	Smith	[4.2.2.298.113.x1|5.2.2.298.113.x1|5.2.3.298.113.x1]	3
2805	Michael H.	Smith	[4.3.4.130.117.x1]	1
2806	Neville	Smith	[5.2.1.250.6.x1]	1
2807	Peter	Smith	[4.3.1.635.117.x1|4.3.2.635.117.x2|5.3.1.635.117.x1]	4
2808	Raymond C.	Smith	[3.1.4.640.113.x1]	1
2809	S.	Smith	[3.1.4.256.113.x2]	2
2810	Sharon	Smith	[4.1.4.741.20.x1|5.1.4.1.20.x1]	2
2811	C.	Smyser	[2.2.2.1.113.x1]	1
2813	Brian	Soden	[3.1.4.428.113.x2|4.1.2.135.113.x1|4.1.4.135.113.x1|5.1.2.135.113.x1]	5
2814	Brent	Sohngen	[3.2.2.168.113.x2|4.3.4.168.113.x1]	3
2815	Andrei	Sokolov	[4.1.4.320.113.x1]	1
2816	V.I.	Sokolov	[3.3.2.263.86.x1]	1
2817	Youba	Sokona	[2.3.2.1382.89.x2|4.3.2.988.110.x1]	3
2818	Sami K.	Solanki	[4.1.4.742.36.x1]	1
2819	B.	Solberg	[3.3.3.1205.75.x1]	1
2820	I.	Soldatova	[2.1.4.1220.86.x1]	1
2821	William	Solecki	[4.2.4.688.113.x2|5.2.2.460.113.x1]	3
2822	Gabriel	Soler	[3.2.2.1147.5.x1]	1
2823	Silvina	Solman	[3.2.2.170.5.x1]	1
2824	Olga	Solomina	[2.2.4.263.86.x1|4.1.2.263.86.x1|4.1.4.263.86.x1|5.1.2.263.86.x1]	4
2825	Susan	Solomon	[2.1.2.188.113.x1]	1
2826	Allen M.	Solomon	[1.2.4.905.113.x1|2.2.1.905.113.x1|2.2.2.905.113.x1|2.2.4.905.113.x1]	4
2827	Susan	Solomon	[3.1.2.188.113.x1|3.1.4.188.113.x2|4.1.1.188.113.x1|4.1.2.188.113.x1]	5
2828	Andrew	Solow	[1.1.2.461.113.x2|5.2.2.461.113.x1]	3
2829	W.	Sombroek	[2.2.2.644.49.x1|2.2.4.644.49.x3]	4
2830	Richard	Somerville	[4.1.1.259.113.x1|4.1.2.259.113.x2]	3
2831	L.	Somlyody	[2.2.2.1.42.x1|2.2.4.1.42.x1]	2
2832	C.	Somorowski	[2.2.4.1352.82.x1]	1
2833	Samuel	Somot	[4.1.4.249.35.x1]	1
2834	D.	Sonechkin	[2.1.4.1220.86.x1]	1
2835	Yuhe	Song	[4.1.4.124.113.x1]	1
2836	B.	Sorensen	[2.2.2.1353.28.x1]	1
2839	Jean-Francois	Soussana	[3.2.2.456.35.x1|3.2.3.456.35.x1|4.2.2.874.35.x1|5.2.2.456.35.x1]	4
2840	Renato	Spahni	[4.1.4.126.102.x1]	1
2841	Tim	Sparks	[4.2.4.864.117.x1]	1
2842	R.W.	Spencer	[2.1.4.124.113.x1|3.1.4.124.113.x1]	2
2843	Thomas	Spencer	[4.2.4.276.117.x1|5.2.3.276.117.x1]	2
2844	N.	Speranskaya	[2.1.4.294.86.x1]	1
2845	K.	Sperber	[2.1.4.201.113.x2]	2
2846	Daniel	Sperling	[4.3.2.544.113.x1]	1
2847	R.	Spichiger	[2.2.4.753.102.x1]	1
2850	Jayaraman	Srinivasan	[2.1.2.124.113.x1|3.1.3.159.44.x1|3.2.4.159.44.x1|4.1.2.159.44.x1]	4
2851	L.	Srivastava	[3.3.1.915.44.x1|3.3.2.915.44.x1]	2
2852	J.	Staehelin	[3.1.4.725.102.x1]	1
2853	M.	Stafford Smith	[2.2.2.1.6.x1]	1
2854	D.	Stahle	[3.1.4.1068.113.x1]	1
2855	David	Stainforth	[4.1.4.153.117.x1]	1
2856	Eugene Z.	Stakhiv	[1.2.2.1148.113.x1|1.2.4.1148.113.x1|2.2.2.1148.113.x3|2.2.4.1148.113.x2|3.2.2.1148.113.x1]	8
2857	Detlef	Stammer	[4.1.4.743.36.x1|5.1.2.264.36.x1]	2
2859	Andrew	Staniforth	[4.1.4.182.117.x1]	1
2860	Sheila	Stark	[4.1.4.182.117.x1]	1
2861	Oedon	Starosolszky	[2.2.2.1354.42.x2]	2
2862	Robert N.	Stavins	[2.3.2.215.113.x1|3.3.2.215.113.x1|5.3.1.215.113.x1]	3
2863	P.	Steele	[3.1.4.171.6.x1]	1
2864	Koni	Steffen	[5.1.2.265.113.x1]	1
2865	Will	Steffen	[4.1.4.243.113.x1]	1
2866	Georgiy	Stenchikov	[4.1.4.258.113.x1]	1
2867	M.	Stendel	[3.1.4.179.28.x1]	1
2868	D.J.	Stensrud	[3.1.4.188.113.x1]	1
2869	Graeme	Stephens	[5.1.2.124.113.x1]	1
2870	David B.	Stephenson	[5.1.2.131.117.x1|5.1.4.131.117.x2]	3
2871	A.	Sterin	[3.1.4.1069.86.x1]	1
2872	William	Stern	[4.1.4.188.113.x1]	1
2873	G.	Stevens	[2.2.2.331.35.x1]	1
2874	Bjorn	Stevens	[5.1.2.169.36.x1]	1
2875	David S.	Stevenson	[3.1.4.211.117.x2|4.1.4.211.117.x1|5.1.4.211.117.x2]	5
2876	R.B.	Stewart	[2.2.2.1.20.x1|2.2.4.1.20.x1]	2
2878	J.	Stiglitz	[2.3.2.1383.113.x2]	2
2879	T.	Stockdale	[3.1.4.245.117.x1]	1
2880	Thomas F.	Stocker	[3.1.1.126.102.x1|3.1.2.126.102.x1|3.1.4.126.102.x3|4.1.1.126.102.x1|4.1.2.126.102.x2|4.1.4.126.102.x1|5.1.2.126.102.x1]	10
2881	B.J.	Stocks	[2.2.2.1.20.x1]	1
2882	Daithi A.	Stone	[4.1.4.153.117.x5|5.2.2.1.95.x1|5.2.4.1.95.x2]	8
2883	John M.R.	Stone	[3.1.3.164.20.x3|4.2.2.164.20.x2|4.2.3.164.20.x2|5.2.2.310.20.x1]	8
2885	F.	Stordal	[1.1.4.424.75.x1|2.1.4.1070.75.x1|3.1.4.1070.75.x1]	3
2888	Lowell D.	Stott	[4.1.4.504.113.x1]	1
2889	Peter A.	Stott	[3.1.4.182.117.x1|4.1.2.182.117.x2|4.1.4.182.117.x1|5.1.1.182.117.x1|5.1.4.182.117.x3]	8
2890	Ronald J.	Stouffer	[1.1.2.188.113.x2|2.1.2.188.113.x1|2.1.4.188.113.x1|3.1.2.188.113.x1|3.1.4.188.113.x4|4.1.2.188.113.x3|4.1.4.188.113.x2|5.3.2.188.113.x1]	15
2891	B.	Strain	[1.1.2.652.113.x1]	1
2892	Roger B.	Street	[1.2.4.1.20.x2|4.2.3.1.117.x1]	3
2893	F.	Street-Perrott	[1.1.2.153.117.x1]	1
2894	David G.	Streets	[2.2.1.1.113.x1]	1
2895	Bart	Strengers	[4.3.4.530.107.x1]	1
2896	C.	Strzepek	[2.2.2.248.113.x1]	1
2897	Kenneth	Strzepek	[5.2.2.462.113.x1|5.2.4.462.113.x1]	2
2898	Claudia	Stubenrauch	[5.1.3.167.35.x1]	1
2899	Nicola	Stuber	[4.1.4.204.117.x1]	1
2900	Kate	Studd	[4.2.4.880.117.x1]	1
2901	P.	Sturm	[2.3.1.331.35.x1|2.3.2.331.35.x1]	2
2902	W.	Su	[1.1.2.233.23.x1]	1
2903	Avelino G.	Suarez	[2.2.2.463.26.x2|3.2.2.463.26.x1|4.2.2.463.26.x1|5.2.1.463.26.x1|5.2.2.463.26.x1]	6
2904	C.E.	Suarez	[2.3.4.355.5.x1]	1
2905	S.	Subak	[2.2.4.231.117.x1]	1
2907	Kengo	Sudo	[4.1.4.282.51.x1]	1
2908	Toshio	Suga	[4.1.4.698.51.x1]	1
2909	A.	Sugandhy	[1.2.4.989.45.x1]	1
2910	M.	Sugi	[2.1.4.1256.51.x1]	1
2911	Taishi	Sugiyama	[4.3.2.639.51.x1]	1
2912	Hari	Suharyono	[3.2.2.1149.45.x1]	1
2913	Raman	Sukumar	[2.2.2.1.44.x1|4.2.3.1.44.x1]	2
2914	M.	Sullivan	[2.2.4.1355.6.x1]	1
2916	E.	Sulzman	[2.1.4.166.113.x1|2.2.4.166.113.x1]	2
2917	Akimasa	Sumi	[4.1.2.148.51.x1]	1
2918	B.	Sun	[3.1.4.1009.113.x1]	1
2919	Svein	Sundby	[5.2.2.341.75.x1]	1
2920	J.	Sundet	[3.1.4.424.75.x1]	1
2921	H.	Sundquist	[2.1.4.1062.101.x1]	1
2922	Ramasamy	Suppiah	[4.1.4.171.6.x1]	1
2924	Akhilesh	Surjan	[5.2.2.464.51.x1]	1
2925	R.T.M.	Sutamihardja	[3.3.3.989.45.x1|4.3.3.989.45.x1]	2
2926	Rowan	Sutton	[5.1.2.266.117.x1]	1
2928	T.	Svejcar	[2.2.2.1.113.x1]	1
2929	B.H.	Svensson	[1.1.2.1315.101.x1|2.2.1.1217.101.x1|2.2.2.1217.101.x1]	3
2930	V.	Swail	[3.1.4.164.20.x1]	1
2931	Rob J.	Swart	[3.3.2.888.107.x2|4.3.2.530.107.x2]	4
2932	Colm	Sweeney	[4.1.4.428.113.x1]	1
2933	John	Sweeney	[4.2.3.881.47.x1|4.2.4.881.47.x1]	2
2934	J.	Syktus	[2.1.4.171.6.x1]	1
2936	K.	Szesztay	[2.2.4.422.42.x1]	1
2937	Jan	Szolgay	[3.2.2.1150.93.x1]	1
2938	Ramadjita	Tabo	[4.2.2.882.21.x1]	1
2939	Miguel Angel	Taboada	[5.2.2.407.5.x1]	1
2940	Mark	Tadross	[4.1.4.149.95.x1]	1
2941	S.	Taguchi	[3.1.4.1071.51.x1]	1
2942	Andrew	Tait	[5.2.2.280.73.x1]	1
2943	Kiyoshi	Takahashi	[4.2.2.129.51.x2|4.2.4.129.51.x1|5.2.2.129.51.x1]	4
2944	Hidekazu	Takakura	[2.2.2.985.51.x1]	1
2945	Toshihiko	Takemura	[4.1.4.267.51.x2|5.1.2.267.51.x1]	3
2946	Kazuhiko	Takeuchi	[5.2.3.462.51.x1]	1
2947	Kuniyoshi	Takeuchi	[5.2.3.466.51.x1]	1
2948	Lynne D.	Talley	[4.1.2.259.113.x1|5.1.2.268.113.x2]	3
2949	Mark	Tamisiea	[4.1.4.744.113.x1]	1
2950	Kanako	Tanaka	[3.3.2.1206.51.x1|4.3.2.911.35.x1]	2
2953	Fredolin	Tangang	[5.1.3.269.60.x1]	1
2954	T.	Taniguchi	[3.3.2.1206.51.x1|3.3.3.1206.51.x1]	2
2955	D.	Tanro	[3.1.4.1008.35.x1]	1
2956	Pieter	Tans	[2.1.4.188.113.x1|3.1.4.188.113.x1|5.1.3.188.113.x1]	3
2958	Juan	Tarazona	[3.2.4.1.1.x1|4.2.2.315.80.x1]	2
2959	C.	Tarnocai	[2.2.4.941.20.x1]	1
2961	Karl E.	Taylor	[2.3.4.201.113.x3]	3
2962	A.E.	Taylor	[2.2.4.1.113.x1]	1
2963	Melissa	Taylor	[2.2.2.741.20.x3]	3
2964	Anna	Taylor	[4.2.4.384.101.x1]	1
2965	Karl E.	Taylor	[2.1.4.201.113.x3|3.3.2.201.113.x1|3.3.4.201.113.x1|4.1.2.201.113.x1|4.1.4.201.113.x2|5.1.3.201.113.x1]	9
2966	P.	Taylor	[3.1.4.1014.117.x1]	1
2967	T.	Taylor	[3.1.4.541.117.x2]	2
2968	Claudia	Tebaldi	[4.1.4.166.113.x2|4.2.4.166.113.x1|5.1.2.270.113.x1]	4
2969	I.	Tegen	[3.1.4.212.36.x2]	2
2970	T.J.	Teisberg	[2.3.4.1384.113.x1]	1
2972	Haiyan	Teng	[4.1.4.166.113.x1]	1
2973	Warren	Tennant	[4.1.4.262.95.x1]	1
2974	Laurent	Terray	[4.1.4.745.35.x1]	1
2976	Lucien	Tessier	[2.2.2.1.35.x2]	2
2977	Simon	Tett	[2.1.4.182.117.x3|3.1.4.182.117.x1|4.1.4.182.117.x1|5.1.3.211.117.x1]	6
2979	Christiane	Textor	[4.1.4.167.35.x1]	1
2980	V.	Thapliyal	[3.1.4.769.44.x1]	1
2981	Renoj	Thayyen	[4.2.4.206.44.x1]	1
2982	J.	Theys	[1.3.1.1.35.x1]	1
2983	M.	Thinon	[2.2.4.1287.35.x1]	1
2984	D.	Thomas	[2.1.4.1257.48.x1]	1
2985	G.	Thomas	[1.1.2.326.20.x1]	1
2986	Robert H.	Thomas	[4.1.2.746.113.x1]	1
2987	A.M.	Thompson	[1.1.2.124.113.x1|1.1.4.124.113.x1|3.1.4.124.113.x1]	3
2988	Lonnie	Thompson	[3.1.4.168.113.x1|4.1.4.168.113.x1]	2
2989	W.J.	Thompson	[3.1.4.132.113.x1]	1
2990	Madeleine	Thomson	[4.2.2.185.113.x1]	1
2991	Chris	Thorncroft	[4.1.4.747.113.x1]	1
2992	Peter	Thorne	[4.1.4.182.117.x2|5.1.2.218.113.x1]	3
2993	Peter	Thornton	[5.1.2.271.113.x1]	1
2994	S.	Thorpe	[2.3.4.1112.6.x1]	1
2995	R.	Thresher	[2.2.4.171.6.x1]	1
2996	Wilfred	Thuiller	[4.2.4.883.35.x1]	1
2997	James	Thurlow	[5.2.3.467.95.x1]	1
2998	H.Q.	Tian	[3.1.4.1039.113.x1]	1
2999	Yuhong	Tian	[4.1.4.509.113.x1]	1
3000	S.	Tibaidi	[2.1.4.1258.49.x1]	1
3001	Lourdes	Tibig	[5.2.2.437.81.x1]	1
3002	X.	Tie	[3.1.4.166.113.x1]	1
3003	H.	Tiessen	[2.2.2.1.20.x1]	1
3004	J.	Tilley	[1.3.1.1.6.x1]	1
3005	Axel	Timmermann	[3.1.4.226.107.x2|5.1.2.237.113.x1]	3
3006	Christina	Tirado	[4.2.2.1.97.x1]	1
3007	Dennis A.	Tirpak	[1.1.4.905.113.x1|1.3.1.905.113.x1|2.2.1.905.113.x1|2.2.2.905.113.x1|4.3.1.875.113.x1|4.3.2.875.113.x2]	7
3009	Alexander	Todorov	[4.2.4.428.113.x1]	1
3010	T.	Tokioka	[1.1.1.225.51.x1|2.1.2.1052.51.x1]	2
3011	Richard S.J.	Tol	[2.3.2.302.107.x2|3.2.2.302.107.x1|4.2.4.884.47.x1|5.2.1.468.117.x1]	5
3013	M.T.	Tolmasquim	[3.3.4.342.16.x1]	1
3015	Emma	Tompkins	[5.2.2.469.117.x1]	1
3016	Julio	Torres-Martínez	[3.3.2.1207.26.x1|4.3.2.643.26.x1|5.3.3.643.26.x1]	3
3017	Ferenc L.	Toth	[3.2.2.200.36.x1|3.3.1.200.36.x1|3.3.2.200.36.x2|4.2.2.470.111.x1|4.2.4.470.111.x1|4.3.4.470.111.x2|5.2.2.470.42.x1|5.3.2.470.42.x1]	10
3018	R.	Toumi	[3.1.4.697.117.x1]	1
3019	Aissa	Toure Sarr	[5.2.2.471.89.x1]	1
3020	Sirintornthep	Towprayoon	[4.3.4.545.105.x1]	1
3021	Maria Isabel	Travasso	[4.2.4.407.5.x1|5.2.2.407.5.x1]	2
3022	Kevin E.	Trenberth	[1.1.2.166.113.x2|2.1.1.166.113.x1|2.1.2.166.113.x1|2.1.4.166.113.x1|3.1.2.166.113.x2|3.1.4.166.113.x2|4.1.1.166.113.x1|4.1.4.166.113.x4|5.1.3.166.113.x1|5.1.4.166.113.x1]	16
3023	H.	Trevino	[2.2.4.1.80.x1]	1
3024	M.	Trexler	[2.2.4.1.113.x1]	1
3025	Eveline	Trines	[4.3.4.991.107.x1]	1
3026	Jean-Paul	Troadec	[2.2.2.1.35.x2]	2
3028	Ulric	Trotz	[4.2.3.885.11.x1]	1
3030	Piotr	Tryjanowski	[4.2.2.886.82.x1]	1
3031	C.	Tsay	[2.1.4.1259.103.x1]	1
3032	Petra	Tschakert	[5.2.1.195.113.x1|5.2.2.195.113.x1]	2
3033	George	Tselioudis	[4.1.4.124.113.x1]	1
3034	Michael	Tsimplis	[4.1.4.421.117.x1]	1
3035	H.	Tsuchiya	[2.2.2.1.51.x1]	1
3037	Itsuya	Tsuzaka	[2.2.2.1206.51.x1]	1
3038	Alla	Tsyban	[2.2.2.295.86.x1|3.2.1.295.86.x1|3.2.2.295.86.x2|3.2.4.295.86.x1]	5
3039	Francesco	Tubiello	[4.2.2.185.113.x1]	1
3040	A.	Tudini	[2.3.2.1385.49.x2]	2
3041	H.	Tuomenvirta	[3.1.4.223.34.x1]	1
3042	W.C.	Turkenburg	[2.2.2.1.107.x1]	1
3043	J.	Turkson	[3.3.2.1.1.x1]	1
3044	Carol	Turley	[4.2.2.472.117.x1|5.2.3.472.117.x1]	2
3045	R.K.	Turner	[2.2.2.231.117.x1]	1
3046	Clive R.	Turner	[3.3.4.1158.95.x1|4.3.2.992.95.x1]	2
3047	Z.	Uchijima	[1.2.4.1.51.x1]	1
3048	Yohji	Uchiyama	[4.3.2.993.51.x1]	1
3049	U.	Ulbrich	[3.1.4.1072.36.x1]	1
3051	S.	Under	[2.2.4.1.101.x1]	1
3052	A.	Underdal	[3.1.2.424.75.x1|3.3.4.424.75.x1]	2
3053	Alakkat S.	Unnikrishnan	[4.1.2.272.44.x1|5.1.2.272.44.x1]	2
3054	Sakari	Uppala	[4.1.4.245.117.x1]	1
3056	Diana	Ürge-Vorsatz	[4.3.1.647.42.x1|4.3.2.647.42.x2]	3
3057	Penny	Urquhart	[5.2.2.332.95.x1]	1
3059	C.	Valentin	[2.2.4.1293.35.x1]	1
3060	Riccardo	Valentini	[5.2.1.473.49.x1]	1
3061	G.	Vali	[3.1.4.1073.113.x1]	1
3062	V. Ramon	Vallejo	[5.2.3.474.97.x1]	1
3063	L.	Vallianos	[2.2.4.1357.113.x1]	1
3064	Maarten	van Aalst	[5.2.2.475.107.x1]	1
3065	S.C.	Van de Geijn	[2.2.2.1151.107.x1|2.2.4.1151.107.x1]	2
3066	Nick	van de Giesen	[4.2.4.887.107.x1]	1
3067	Roderik	Van de Wal	[4.1.4.273.107.x1|5.1.3.273.107.x1]	2
3068	A.	Van der Veen	[2.3.4.1386.107.x1]	1
3069	R.	Van Dingenen	[3.1.4.1075.49.x1]	1
3070	Robert	Van Dorland	[3.1.4.226.107.x1|4.1.2.226.107.x1|4.1.4.226.107.x1]	3
3072	G. Cornelis	van Kooten	[4.3.4.277.20.x1]	1
3073	Jelle	Van Minnen	[2.2.4.376.7.x2|3.2.4.1.1.x1|4.2.4.888.107.x1]	4
3074	Twan	van Noije	[4.1.4.226.107.x1|5.1.4.1.107.x1]	2
3075	M.	Van Noordwijk	[2.2.2.1.45.x1]	1
3076	T.	van Ommen	[3.1.4.163.6.x1]	1
3077	Henk	Van Schaik	[4.2.4.889.107.x1]	1
3078	K.	Van Scoy	[2.1.4.472.117.x1]	1
3080	Detlef P.	Van Vuuren	[4.2.4.530.107.x1|4.3.2.530.107.x1|5.3.2.530.107.x1]	3
3081	M.	Van Weele	[3.1.4.226.107.x2]	2
3082	Jean-Pascal	van Ypersele	[3.2.2.194.10.x1|3.2.4.194.10.x1|4.2.2.194.10.x2|4.2.3.194.10.x1|5.2.3.194.10.x1]	6
3083	Jef	Vandenberghe	[4.2.4.302.107.x1]	1
3084	Geert Jan	van Oldenborgh	[5.1.2.226.107.x1|5.1.4.226.107.x2]	3
3085	G.	Varallyay	[2.2.2.1.42.x1]	1
3086	Walter	Vargas	[3.2.4.170.5.x1]	1
3087	David	Vaughan	[3.1.4.146.117.x1|3.2.2.146.117.x1|4.1.4.146.117.x2|4.2.1.146.117.x1|4.2.2.146.117.x2|5.1.1.146.117.x1]	8
3088	Robert	Vautard	[5.1.3.167.35.x1]	1
3089	Gabriel	Vecchi	[5.1.2.188.113.x1]	1
3091	Andrei A.	Velichko	[1.1.2.1.1.x1|1.2.4.1.1.x2|3.2.4.1.1.x2|4.2.2.263.86.x1]	6
3092	Pier	Vellinga	[1.3.1.302.107.x3|2.2.2.302.107.x1|2.3.2.302.107.x1|3.2.1.302.107.x1|3.2.2.302.107.x2]	8
3095	Aviel	Verbruggen	[3.3.2.649.10.x1|4.3.3.649.10.x1|5.3.3.649.10.x1]	3
3096	Walter	Vergara	[5.2.3.476.24.x1]	1
3099	Timo	Vesala	[5.1.3.274.34.x1]	1
3100	Marta	Vicarelli	[4.2.4.185.113.x1]	1
3101	David G.	Victor	[3.3.4.1208.113.x1|5.3.1.544.113.x1]	2
3102	Sebastian	Vicuna	[5.2.2.410.22.x1]	1
3103	Ernesto F.	Viglizzo	[5.2.4.407.5.x1]	1
3105	Hjalmar	Vilhjálmsson	[4.2.2.890.43.x1]	1
3106	Ricardo	Villalba	[4.1.2.748.5.x1]	1
3107	Alicia	Villamizar	[3.2.2.477.120.x1|4.2.2.477.120.x1|5.2.2.477.120.x1]	3
3108	Arturo	Villavicencio	[3.3.2.506.28.x1|4.3.2.1.29.x1]	2
3109	Marcelo	Villena	[3.3.4.1209.117.x1]	1
3110	Katherine	Vincent	[4.2.4.231.117.x2|5.2.2.478.95.x1|5.2.4.478.95.x1]	4
3112	David	Viner	[4.2.4.231.117.x1]	1
3113	K.Ya.	Vinnikov	[1.1.1.294.114.x1|1.1.2.294.114.x2|3.1.4.414.113.x3]	6
3114	T.	Vinson	[2.2.4.180.113.x1]	1
3115	M.	Visbeck	[3.1.4.185.113.x1]	1
3116	Pedro	Viterbo	[5.1.3.275.83.x1]	1
3117	P.	Vitousek	[1.1.2.338.113.x1]	1
3118	S.	Vogel	[2.2.4.1.113.x1]	1
3119	Coleen	Vogel	[4.2.1.478.95.x1|4.2.2.478.95.x2|4.2.4.478.95.x1|5.2.2.332.95.x1]	5
3120	A.	Vogelmann	[2.1.4.430.113.x1]	1
3122	T.	Volk	[1.1.2.1417.113.x1]	1
3123	Evgeny M.	Volodin	[4.1.4.263.86.x1]	1
3124	U.	von Grafenstein	[3.1.4.167.35.x1]	1
3125	R.	von Kuhlmann	[3.1.4.1002.36.x1]	1
3126	Hans	von Storch	[2.1.4.169.36.x1|3.1.2.706.36.x1|3.1.4.706.36.x1|5.2.2.479.36.x1]	4
3127	Russell	Vose	[4.1.4.188.113.x1]	1
3128	R.	Voss	[3.1.4.668.36.x1]	1
3129	M.	Vuille	[3.1.4.1009.113.x1]	1
3130	Seppo	Vuori	[4.3.2.994.34.x2]	2
3131	Mukiri	Wa Githendu	[3.2.2.1.1.x1|4.2.4.995.53.x1|4.3.3.995.53.x2]	4
3132	Peter	Wadhams	[1.1.2.1076.117.x1|2.2.2.1076.117.x1|3.1.4.1076.117.x1|5.1.3.276.117.x1]	4
3133	Claire	Waelbroeck	[4.1.4.167.35.x1]	1
3135	Y.	Wake	[3.3.2.851.51.x1]	1
3136	Brian H.	Walker	[3.2.3.171.6.x1]	1
3137	D.W.R.	Wallace	[3.1.4.1005.36.x1]	1
3138	J.M.	Wallace	[3.1.2.132.113.x1]	1
3141	John E.	Walsh	[1.1.2.1016.113.x1|2.1.4.1016.113.x2|3.1.4.1016.113.x1|3.2.4.1016.113.x1|4.1.4.755.113.x1|4.2.2.755.113.x1]	7
3142	K.	Walsh	[2.1.4.171.6.x1|3.1.4.171.6.x2]	3
3143	A.C.	Walter	[3.3.4.1180.16.x1]	1
3144	D.	Waltner-Toews	[2.2.4.861.20.x1]	1
3145	Njeri	Wamukonya	[4.3.2.291.53.x1]	1
3146	Y. Dhammika	Wanasinghe	[3.2.2.891.98.x1|4.2.3.891.98.x1]	2
3147	Johanna	Wandel	[3.2.4.1.1.x1|4.2.4.861.20.x1]	2
3148	K.	Wang	[2.1.4.1241.20.x1]	1
3149	W-C	Wang	[2.1.4.747.113.x1]	1
3150	Bin	Wang	[4.1.4.233.23.x2]	2
3151	Fan	Wang	[5.1.2.233.23.x1]	1
3152	Huijun	Wang	[5.1.2.233.23.x1]	1
3153	M.	Wang	[3.1.2.233.23.x1]	1
3154	Minghuai	Wang	[4.1.4.247.113.x1]	1
3155	Ray	Wang	[4.1.4.509.113.x1]	1
3156	S.-W.	Wang	[3.1.2.140.23.x1|3.1.4.140.23.x1]	2
3157	W-C	Wang	[1.1.2.747.113.x2]	2
3158	Y.	Wang	[3.1.4.509.113.x1]	1
3159	R.	Wanick	[2.1.2.316.73.x1]	1
3160	Heinz	Wanner	[5.1.3.126.102.x1]	1
3161	Rik	Wanninkhof	[4.1.4.188.113.x1]	1
3162	N.	Ward	[2.1.4.1260.49.x1]	1
3163	G.	Ward	[2.2.4.255.113.x1]	1
3164	R.	Waring	[1.1.2.180.113.x1]	1
3165	Koko	Warner	[5.2.2.305.36.x1]	1
3166	Stephen	Warren	[2.1.4.132.113.x1]	1
3167	Rachel	Warren	[4.2.4.231.117.x2|4.3.2.231.117.x1|5.2.1.231.117.x1]	4
3168	Stephen	Warren	[3.1.4.132.113.x1|4.1.4.132.113.x1]	2
3169	D.	Warrick	[2.1.1.316.73.x1]	1
3170	Richard A.	Warrick	[1.1.1.231.117.x1|1.1.4.231.117.x1|2.2.2.316.73.x1|3.2.1.316.73.x1|3.2.2.316.73.x2|4.2.2.316.73.x1]	7
3172	W.M.	Washington	[2.1.4.166.113.x1]	1
3173	Richard	Washington	[3.2.4.1.1.x1|4.1.4.153.117.x1|4.2.4.153.117.x1]	3
3174	W.M.	Washington	[1.1.2.166.113.x1]	1
3175	Andrew	Watkinson	[4.2.3.1.117.x1]	1
3176	Paul	Watkiss	[4.2.4.892.117.x1]	1
3177	A.	Watson	[2.1.4.472.117.x1]	1
3178	Robert T.	Watson	[1.1.1.124.113.x1|2.1.2.1090.113.x1|2.2.2.1090.113.x1|3.1.3.356.113.x3|3.1.4.356.113.x1]	7
3179	Martin	Wattenbach	[4.3.4.635.117.x1]	1
